Source	Target	edgesize
bn_ASV_000248	en_ASV_01234	0
bn_ASV_000248	ep_ASV_00018	0
bn_ASV_000248	ep_ASV_00029	0
bn_ASV_000248	ep_ASV_00044	0
bn_ASV_000248	ep_ASV_00065	0
bn_ASV_000248	ep_ASV_00070	0
bn_ASV_000248	ep_ASV_00084	0
bn_ASV_000248	ep_ASV_00087	0
bn_ASV_000248	ep_ASV_00215	0
bn_ASV_000248	ep_ASV_00216	0
bn_ASV_000248	ep_ASV_00246	0
bn_ASV_000248	ep_ASV_00264	0
bn_ASV_000248	ep_ASV_00480	0
bn_ASV_000251	bn_ASV_000069	0
bn_ASV_000251	bn_ASV_000217	0
bn_ASV_000251	bn_ASV_000281	0
bn_ASV_000251	bn_ASV_000329	0
bn_ASV_000251	bn_ASV_000362	0
bn_ASV_000251	bn_ASV_000400	0
bn_ASV_000251	bn_ASV_000436	0
bn_ASV_000251	bp_ASV_000069	0
bn_ASV_000251	bp_ASV_000219	0
bn_ASV_000251	en_ASV_00059	0
bn_ASV_000251	en_ASV_00074	0
bn_ASV_000251	en_ASV_00253	0
bn_ASV_000251	ep_ASV_00008	0
bn_ASV_000252	bn_ASV_000193	0
bn_ASV_000252	bn_ASV_000244	0
bn_ASV_000252	bn_ASV_000298	0
bn_ASV_000252	bn_ASV_000302	0
bn_ASV_000252	bn_ASV_000457	0
bn_ASV_000252	bn_ASV_000607	0
bn_ASV_000252	bp_ASV_000080	0
bn_ASV_000252	bp_ASV_000088	0
bn_ASV_000252	bp_ASV_000102	0
bn_ASV_000252	bp_ASV_000222	0
bn_ASV_000252	bp_ASV_000271	0
bn_ASV_000252	bp_ASV_000279	0
bn_ASV_000252	bp_ASV_000306	0
bn_ASV_000252	bp_ASV_000319	0
bn_ASV_000252	bp_ASV_000367	0
bn_ASV_000252	bp_ASV_000402	0
bn_ASV_000252	bp_ASV_000406	0
bn_ASV_000252	bp_ASV_000415	0
bn_ASV_000252	bp_ASV_000457	0
bn_ASV_000252	en_ASV_00112	0
bn_ASV_000252	en_ASV_00206	0
bn_ASV_000252	en_ASV_00406	0
bn_ASV_000252	en_ASV_00504	0
bn_ASV_000252	en_ASV_00583	0
bn_ASV_000252	en_ASV_00804	0
bn_ASV_000252	en_ASV_00848	0
bn_ASV_000252	en_ASV_00879	0
bn_ASV_000252	en_ASV_00954	0
bn_ASV_000252	en_ASV_01073	0
bn_ASV_000252	en_ASV_01138	0
bn_ASV_000252	en_ASV_01194	0
bn_ASV_000252	ep_ASV_00037	0
bn_ASV_000252	ep_ASV_00044	0
bn_ASV_000252	ep_ASV_00301	0
bn_ASV_000256	bn_ASV_000010	0
bn_ASV_000256	bn_ASV_000020	1
bn_ASV_000256	bn_ASV_000052	0
bn_ASV_000256	bn_ASV_000062	0
bn_ASV_000256	bn_ASV_000095	0
bn_ASV_000256	bn_ASV_000096	0
bn_ASV_000256	bn_ASV_000134	0
bn_ASV_000256	bn_ASV_000141	1
bn_ASV_000256	bn_ASV_000179	0
bn_ASV_000256	bn_ASV_000221	0
bn_ASV_000256	en_ASV_00093	0
bn_ASV_000256	en_ASV_00153	0
bn_ASV_000256	en_ASV_00214	0
bn_ASV_000256	en_ASV_00247	0
bn_ASV_000256	en_ASV_00355	0
bn_ASV_000256	en_ASV_00403	0
bn_ASV_000256	en_ASV_00498	0
bn_ASV_000256	en_ASV_00618	0
bn_ASV_000256	en_ASV_00820	0
bn_ASV_000256	en_ASV_00837	0
bn_ASV_000256	en_ASV_00953	0
bn_ASV_000256	ep_ASV_00004	0
bn_ASV_000257	bn_ASV_000193	0
bn_ASV_000257	bn_ASV_000213	0
bn_ASV_000257	bn_ASV_000244	0
bn_ASV_000257	bn_ASV_000262	0
bn_ASV_000257	bn_ASV_000267	1
bn_ASV_000257	bn_ASV_000298	0
bn_ASV_000257	bn_ASV_000302	0
bn_ASV_000257	bn_ASV_000331	0
bn_ASV_000257	bn_ASV_000406	0
bn_ASV_000257	bn_ASV_000409	0
bn_ASV_000257	bn_ASV_000411	0
bn_ASV_000257	bn_ASV_000457	0
bn_ASV_000257	bn_ASV_000607	0
bn_ASV_000257	bn_ASV_000692	0
bn_ASV_000257	bp_ASV_000102	0
bn_ASV_000257	bp_ASV_000213	0
bn_ASV_000257	bp_ASV_000222	0
bn_ASV_000257	bp_ASV_000257	0
bn_ASV_000257	bp_ASV_000271	0
bn_ASV_000257	bp_ASV_000279	0
bn_ASV_000257	bp_ASV_000306	0
bn_ASV_000257	bp_ASV_000311	0
bn_ASV_000257	bp_ASV_000319	0
bn_ASV_000257	bp_ASV_000406	0
bn_ASV_000257	bp_ASV_000415	0
bn_ASV_000257	en_ASV_00504	0
bn_ASV_000257	en_ASV_00547	0
bn_ASV_000257	en_ASV_00636	0
bn_ASV_000257	en_ASV_00848	0
bn_ASV_000257	en_ASV_00879	0
bn_ASV_000257	en_ASV_00983	0
bn_ASV_000257	en_ASV_01061	0
bn_ASV_000257	en_ASV_01073	0
bn_ASV_000257	en_ASV_01138	0
bn_ASV_000257	en_ASV_01161	0
bn_ASV_000257	en_ASV_01194	0
bn_ASV_000257	en_ASV_01364	0
bn_ASV_000262	bn_ASV_000193	0
bn_ASV_000262	bn_ASV_000427	0
bn_ASV_000262	bn_ASV_000498	0
bn_ASV_000262	en_ASV_00351	0
bn_ASV_000265	bn_ASV_000060	1
bn_ASV_000265	bn_ASV_000088	0
bn_ASV_000265	bn_ASV_000244	0
bn_ASV_000265	bn_ASV_000252	0
bn_ASV_000265	bp_ASV_000088	0
bn_ASV_000265	bp_ASV_000244	0
bn_ASV_000265	en_ASV_00206	0
bn_ASV_000267	bp_ASV_000257	1
bn_ASV_000267	bp_ASV_000415	1
bn_ASV_000268	bn_ASV_000037	0
bn_ASV_000268	bn_ASV_000039	0
bn_ASV_000268	bn_ASV_000059	0
bn_ASV_000268	bn_ASV_000073	0
bn_ASV_000268	bn_ASV_000107	0
bn_ASV_000268	bn_ASV_000170	0
bn_ASV_000268	bn_ASV_000193	0
bn_ASV_000268	bn_ASV_000197	0
bn_ASV_000268	bn_ASV_000210	0
bn_ASV_000268	bn_ASV_000213	0
bn_ASV_000268	bn_ASV_000222	0
bn_ASV_000268	bn_ASV_000226	0
bn_ASV_000268	bn_ASV_000230	0
bn_ASV_000268	bn_ASV_000232	0
bn_ASV_000268	bn_ASV_000244	0
bn_ASV_000268	bn_ASV_000252	0
bn_ASV_000268	bn_ASV_000271	0
bn_ASV_000268	bn_ASV_000279	0
bn_ASV_000268	bn_ASV_000280	0
bn_ASV_000268	bn_ASV_000290	0
bn_ASV_000268	bn_ASV_000302	0
bn_ASV_000268	bn_ASV_000304	0
bn_ASV_000268	bn_ASV_000306	0
bn_ASV_000268	bn_ASV_000308	0
bn_ASV_000268	bn_ASV_000311	0
bn_ASV_000268	bn_ASV_000314	0
bn_ASV_000268	bn_ASV_000331	0
bn_ASV_000268	bn_ASV_000333	0
bn_ASV_000268	bn_ASV_000348	0
bn_ASV_000268	bn_ASV_000361	0
bn_ASV_000268	bn_ASV_000378	0
bn_ASV_000268	bn_ASV_000398	0
bn_ASV_000268	bn_ASV_000411	0
bn_ASV_000268	bn_ASV_000431	0
bn_ASV_000268	bn_ASV_000457	0
bn_ASV_000268	bn_ASV_000476	0
bn_ASV_000268	bn_ASV_000479	0
bn_ASV_000268	bn_ASV_000510	0
bn_ASV_000268	bn_ASV_000525	0
bn_ASV_000268	bn_ASV_000528	0
bn_ASV_000268	bn_ASV_000596	0
bn_ASV_000268	bn_ASV_000599	0
bn_ASV_000268	bn_ASV_000607	0
bn_ASV_000268	bn_ASV_000692	0
bn_ASV_000268	bn_ASV_000717	0
bn_ASV_000268	bn_ASV_000814	0
bn_ASV_000268	bn_ASV_000832	0
bn_ASV_000268	bn_ASV_000846	0
bn_ASV_000268	bp_ASV_000039	0
bn_ASV_000268	bp_ASV_000059	0
bn_ASV_000268	bp_ASV_000073	0
bn_ASV_000268	bp_ASV_000102	0
bn_ASV_000268	bp_ASV_000135	0
bn_ASV_000268	bp_ASV_000170	0
bn_ASV_000268	bp_ASV_000193	0
bn_ASV_000268	bp_ASV_000210	0
bn_ASV_000268	bp_ASV_000213	0
bn_ASV_000268	bp_ASV_000222	0
bn_ASV_000268	bp_ASV_000230	0
bn_ASV_000268	bp_ASV_000232	0
bn_ASV_000268	bp_ASV_000240	0
bn_ASV_000268	bp_ASV_000244	0
bn_ASV_000268	bp_ASV_000257	0
bn_ASV_000268	bp_ASV_000271	0
bn_ASV_000268	bp_ASV_000279	0
bn_ASV_000268	bp_ASV_000302	0
bn_ASV_000268	bp_ASV_000304	0
bn_ASV_000268	bp_ASV_000306	0
bn_ASV_000268	bp_ASV_000311	0
bn_ASV_000268	bp_ASV_000319	0
bn_ASV_000268	bp_ASV_000348	0
bn_ASV_000268	bp_ASV_000367	0
bn_ASV_000268	bp_ASV_000398	0
bn_ASV_000268	bp_ASV_000402	0
bn_ASV_000268	bp_ASV_000415	0
bn_ASV_000268	bp_ASV_000457	0
bn_ASV_000268	bp_ASV_000462	0
bn_ASV_000268	bp_ASV_000599	0
bn_ASV_000268	en_ASV_00016	0
bn_ASV_000268	en_ASV_00053	0
bn_ASV_000268	en_ASV_00092	0
bn_ASV_000268	en_ASV_00140	0
bn_ASV_000268	en_ASV_00197	0
bn_ASV_000268	en_ASV_00366	0
bn_ASV_000268	en_ASV_00406	0
bn_ASV_000268	en_ASV_00504	0
bn_ASV_000268	en_ASV_00547	0
bn_ASV_000268	en_ASV_00570	0
bn_ASV_000268	en_ASV_00583	0
bn_ASV_000268	en_ASV_00612	0
bn_ASV_000268	en_ASV_00636	0
bn_ASV_000268	en_ASV_00683	0
bn_ASV_000268	en_ASV_00715	0
bn_ASV_000268	en_ASV_00766	0
bn_ASV_000268	en_ASV_00804	0
bn_ASV_000268	en_ASV_00848	0
bn_ASV_000268	en_ASV_00879	0
bn_ASV_000268	en_ASV_00954	0
bn_ASV_000268	en_ASV_00969	0
bn_ASV_000268	en_ASV_00983	0
bn_ASV_000268	en_ASV_01061	0
bn_ASV_000268	en_ASV_01063	0
bn_ASV_000268	en_ASV_01073	0
bn_ASV_000268	en_ASV_01180	0
bn_ASV_000268	en_ASV_01194	0
bn_ASV_000268	en_ASV_01234	0
bn_ASV_000268	ep_ASV_00018	0
bn_ASV_000268	ep_ASV_00029	0
bn_ASV_000268	ep_ASV_00032	0
bn_ASV_000268	ep_ASV_00070	0
bn_ASV_000268	ep_ASV_00081	0
bn_ASV_000268	ep_ASV_00084	0
bn_ASV_000268	ep_ASV_00127	0
bn_ASV_000268	ep_ASV_00162	0
bn_ASV_000268	ep_ASV_00246	0
bn_ASV_000268	ep_ASV_00264	0
bn_ASV_000268	ep_ASV_00301	0
bn_ASV_000268	ep_ASV_00317	0
bn_ASV_000268	ep_ASV_00364	0
bn_ASV_000269	bn_ASV_000025	1
bn_ASV_000269	bn_ASV_000069	0
bn_ASV_000269	bn_ASV_000079	1
bn_ASV_000269	bn_ASV_000245	0
bn_ASV_000269	bp_ASV_000062	0
bn_ASV_000269	bp_ASV_000163	0
bn_ASV_000269	en_ASV_00074	0
bn_ASV_000269	en_ASV_00161	0
bn_ASV_000271	bn_ASV_000037	0
bn_ASV_000271	bn_ASV_000073	0
bn_ASV_000271	bn_ASV_000078	0
bn_ASV_000271	bn_ASV_000088	0
bn_ASV_000271	bn_ASV_000102	0
bn_ASV_000271	bn_ASV_000107	0
bn_ASV_000271	bn_ASV_000193	0
bn_ASV_000271	bn_ASV_000197	0
bn_ASV_000271	bn_ASV_000210	0
bn_ASV_000271	bn_ASV_000213	0
bn_ASV_000271	bn_ASV_000226	0
bn_ASV_000271	bn_ASV_000230	0
bn_ASV_000271	bn_ASV_000232	0
bn_ASV_000271	bn_ASV_000244	0
bn_ASV_000271	bn_ASV_000252	0
bn_ASV_000271	bn_ASV_000257	0
bn_ASV_000271	bn_ASV_000262	0
bn_ASV_000271	bn_ASV_000267	1
bn_ASV_000271	bn_ASV_000280	0
bn_ASV_000271	bn_ASV_000290	0
bn_ASV_000271	bn_ASV_000294	0
bn_ASV_000271	bn_ASV_000298	0
bn_ASV_000271	bn_ASV_000302	0
bn_ASV_000271	bn_ASV_000308	0
bn_ASV_000271	bn_ASV_000311	0
bn_ASV_000271	bn_ASV_000331	0
bn_ASV_000271	bn_ASV_000333	0
bn_ASV_000271	bn_ASV_000348	0
bn_ASV_000271	bn_ASV_000361	0
bn_ASV_000271	bn_ASV_000380	0
bn_ASV_000271	bn_ASV_000398	0
bn_ASV_000271	bn_ASV_000406	0
bn_ASV_000271	bn_ASV_000409	0
bn_ASV_000271	bn_ASV_000411	0
bn_ASV_000271	bn_ASV_000414	0
bn_ASV_000271	bn_ASV_000425	0
bn_ASV_000271	bn_ASV_000431	0
bn_ASV_000271	bn_ASV_000457	0
bn_ASV_000271	bn_ASV_000476	0
bn_ASV_000271	bn_ASV_000479	0
bn_ASV_000271	bn_ASV_000484	0
bn_ASV_000271	bn_ASV_000498	0
bn_ASV_000271	bn_ASV_000511	0
bn_ASV_000271	bn_ASV_000528	0
bn_ASV_000271	bn_ASV_000607	0
bn_ASV_000271	bn_ASV_000652	0
bn_ASV_000271	bn_ASV_000692	0
bn_ASV_000271	bn_ASV_000720	0
bn_ASV_000271	bn_ASV_000846	0
bn_ASV_000271	bp_ASV_000039	0
bn_ASV_000271	bp_ASV_000059	0
bn_ASV_000271	bp_ASV_000080	0
bn_ASV_000271	bp_ASV_000088	0
bn_ASV_000271	bp_ASV_000102	0
bn_ASV_000271	bp_ASV_000113	0
bn_ASV_000271	bp_ASV_000132	0
bn_ASV_000271	bp_ASV_000170	0
bn_ASV_000271	bp_ASV_000210	0
bn_ASV_000271	bp_ASV_000213	0
bn_ASV_000271	bp_ASV_000222	0
bn_ASV_000271	bp_ASV_000230	0
bn_ASV_000271	bp_ASV_000244	0
bn_ASV_000271	bp_ASV_000257	0
bn_ASV_000271	bp_ASV_000271	0
bn_ASV_000271	bp_ASV_000279	0
bn_ASV_000271	bp_ASV_000302	0
bn_ASV_000271	bp_ASV_000304	0
bn_ASV_000271	bp_ASV_000306	0
bn_ASV_000271	bp_ASV_000308	0
bn_ASV_000271	bp_ASV_000311	0
bn_ASV_000271	bp_ASV_000319	0
bn_ASV_000271	bp_ASV_000333	0
bn_ASV_000271	bp_ASV_000348	0
bn_ASV_000271	bp_ASV_000367	0
bn_ASV_000271	bp_ASV_000398	0
bn_ASV_000271	bp_ASV_000402	0
bn_ASV_000271	bp_ASV_000406	0
bn_ASV_000271	bp_ASV_000413	0
bn_ASV_000271	bp_ASV_000415	0
bn_ASV_000271	bp_ASV_000457	0
bn_ASV_000271	bp_ASV_000462	0
bn_ASV_000271	bp_ASV_000599	0
bn_ASV_000271	en_ASV_00016	0
bn_ASV_000271	en_ASV_00053	0
bn_ASV_000271	en_ASV_00092	0
bn_ASV_000271	en_ASV_00103	0
bn_ASV_000271	en_ASV_00112	0
bn_ASV_000271	en_ASV_00206	0
bn_ASV_000271	en_ASV_00366	0
bn_ASV_000271	en_ASV_00397	0
bn_ASV_000271	en_ASV_00406	0
bn_ASV_000271	en_ASV_00472	0
bn_ASV_000271	en_ASV_00504	0
bn_ASV_000271	en_ASV_00547	0
bn_ASV_000271	en_ASV_00570	0
bn_ASV_000271	en_ASV_00583	0
bn_ASV_000271	en_ASV_00636	0
bn_ASV_000271	en_ASV_00683	0
bn_ASV_000271	en_ASV_00715	0
bn_ASV_000271	en_ASV_00804	0
bn_ASV_000271	en_ASV_00848	0
bn_ASV_000271	en_ASV_00879	0
bn_ASV_000271	en_ASV_00954	0
bn_ASV_000271	en_ASV_00969	0
bn_ASV_000271	en_ASV_00983	0
bn_ASV_000271	en_ASV_01061	0
bn_ASV_000271	en_ASV_01063	0
bn_ASV_000271	en_ASV_01073	0
bn_ASV_000271	en_ASV_01138	0
bn_ASV_000271	en_ASV_01161	0
bn_ASV_000271	en_ASV_01180	0
bn_ASV_000271	en_ASV_01194	0
bn_ASV_000271	ep_ASV_00018	0
bn_ASV_000271	ep_ASV_00029	0
bn_ASV_000271	ep_ASV_00032	0
bn_ASV_000271	ep_ASV_00040	0
bn_ASV_000271	ep_ASV_00070	0
bn_ASV_000271	ep_ASV_00081	0
bn_ASV_000271	ep_ASV_00084	0
bn_ASV_000271	ep_ASV_00127	0
bn_ASV_000271	ep_ASV_00215	0
bn_ASV_000271	ep_ASV_00246	0
bn_ASV_000271	ep_ASV_00264	0
bn_ASV_000271	ep_ASV_00301	0
bn_ASV_000271	ep_ASV_00317	0
bn_ASV_000271	ep_ASV_00364	0
bn_ASV_000271	ep_ASV_00401	0
bn_ASV_000272	bn_ASV_000042	0
bn_ASV_000272	bn_ASV_000401	0
bn_ASV_000272	bn_ASV_000750	0
bn_ASV_000276	bn_ASV_000416	0
bn_ASV_000279	bn_ASV_000037	0
bn_ASV_000279	bn_ASV_000039	0
bn_ASV_000279	bn_ASV_000059	0
bn_ASV_000279	bn_ASV_000067	0
bn_ASV_000279	bn_ASV_000073	0
bn_ASV_000279	bn_ASV_000080	0
bn_ASV_000279	bn_ASV_000102	0
bn_ASV_000279	bn_ASV_000107	0
bn_ASV_000279	bn_ASV_000170	0
bn_ASV_000279	bn_ASV_000176	1
bn_ASV_000279	bn_ASV_000179	0
bn_ASV_000279	bn_ASV_000193	0
bn_ASV_000279	bn_ASV_000209	0
bn_ASV_000279	bn_ASV_000210	0
bn_ASV_000279	bn_ASV_000213	0
bn_ASV_000279	bn_ASV_000221	0
bn_ASV_000279	bn_ASV_000226	0
bn_ASV_000279	bn_ASV_000230	0
bn_ASV_000279	bn_ASV_000232	0
bn_ASV_000279	bn_ASV_000252	0
bn_ASV_000279	bn_ASV_000257	0
bn_ASV_000279	bn_ASV_000267	1
bn_ASV_000279	bn_ASV_000271	0
bn_ASV_000279	bn_ASV_000280	0
bn_ASV_000279	bn_ASV_000290	0
bn_ASV_000279	bn_ASV_000294	0
bn_ASV_000279	bn_ASV_000298	0
bn_ASV_000279	bn_ASV_000302	0
bn_ASV_000279	bn_ASV_000306	0
bn_ASV_000279	bn_ASV_000308	0
bn_ASV_000279	bn_ASV_000311	0
bn_ASV_000279	bn_ASV_000314	0
bn_ASV_000279	bn_ASV_000320	0
bn_ASV_000279	bn_ASV_000331	0
bn_ASV_000279	bn_ASV_000348	0
bn_ASV_000279	bn_ASV_000361	0
bn_ASV_000279	bn_ASV_000378	0
bn_ASV_000279	bn_ASV_000380	0
bn_ASV_000279	bn_ASV_000406	0
bn_ASV_000279	bn_ASV_000409	0
bn_ASV_000279	bn_ASV_000425	0
bn_ASV_000279	bn_ASV_000457	0
bn_ASV_000279	bn_ASV_000474	0
bn_ASV_000279	bn_ASV_000476	0
bn_ASV_000279	bn_ASV_000511	0
bn_ASV_000279	bn_ASV_000528	0
bn_ASV_000279	bn_ASV_000596	0
bn_ASV_000279	bn_ASV_000607	0
bn_ASV_000279	bn_ASV_000692	0
bn_ASV_000279	bn_ASV_000720	0
bn_ASV_000279	bp_ASV_000059	0
bn_ASV_000279	bp_ASV_000073	0
bn_ASV_000279	bp_ASV_000102	0
bn_ASV_000279	bp_ASV_000113	0
bn_ASV_000279	bp_ASV_000170	0
bn_ASV_000279	bp_ASV_000193	0
bn_ASV_000279	bp_ASV_000213	0
bn_ASV_000279	bp_ASV_000222	0
bn_ASV_000279	bp_ASV_000232	0
bn_ASV_000279	bp_ASV_000244	0
bn_ASV_000279	bp_ASV_000257	0
bn_ASV_000279	bp_ASV_000271	0
bn_ASV_000279	bp_ASV_000279	0
bn_ASV_000279	bp_ASV_000306	0
bn_ASV_000279	bp_ASV_000311	0
bn_ASV_000279	bp_ASV_000319	0
bn_ASV_000279	bp_ASV_000348	0
bn_ASV_000279	bp_ASV_000367	0
bn_ASV_000279	bp_ASV_000380	0
bn_ASV_000279	bp_ASV_000406	0
bn_ASV_000279	bp_ASV_000415	0
bn_ASV_000279	bp_ASV_000457	0
bn_ASV_000279	en_ASV_00016	0
bn_ASV_000279	en_ASV_00053	0
bn_ASV_000279	en_ASV_00092	0
bn_ASV_000279	en_ASV_00406	0
bn_ASV_000279	en_ASV_00504	0
bn_ASV_000279	en_ASV_00547	0
bn_ASV_000279	en_ASV_00570	0
bn_ASV_000279	en_ASV_00636	0
bn_ASV_000279	en_ASV_00683	0
bn_ASV_000279	en_ASV_00715	0
bn_ASV_000279	en_ASV_00766	0
bn_ASV_000279	en_ASV_00804	0
bn_ASV_000279	en_ASV_00879	0
bn_ASV_000279	en_ASV_00954	0
bn_ASV_000279	en_ASV_00969	0
bn_ASV_000279	en_ASV_00983	0
bn_ASV_000279	en_ASV_01061	0
bn_ASV_000279	en_ASV_01063	0
bn_ASV_000279	en_ASV_01073	0
bn_ASV_000279	en_ASV_01138	0
bn_ASV_000279	en_ASV_01180	0
bn_ASV_000279	en_ASV_01194	0
bn_ASV_000279	en_ASV_01234	0
bn_ASV_000279	ep_ASV_00018	0
bn_ASV_000279	ep_ASV_00029	0
bn_ASV_000279	ep_ASV_00070	0
bn_ASV_000279	ep_ASV_00081	0
bn_ASV_000279	ep_ASV_00084	0
bn_ASV_000279	ep_ASV_00127	0
bn_ASV_000279	ep_ASV_00216	0
bn_ASV_000279	ep_ASV_00246	0
bn_ASV_000279	ep_ASV_00480	0
bn_ASV_000280	bn_ASV_000193	0
bn_ASV_000280	bn_ASV_000197	0
bn_ASV_000280	bn_ASV_000213	0
bn_ASV_000280	bn_ASV_000230	0
bn_ASV_000280	bn_ASV_000244	0
bn_ASV_000280	bn_ASV_000252	0
bn_ASV_000280	bn_ASV_000257	0
bn_ASV_000280	bn_ASV_000302	0
bn_ASV_000280	bn_ASV_000331	0
bn_ASV_000280	bn_ASV_000333	0
bn_ASV_000280	bn_ASV_000398	0
bn_ASV_000280	bn_ASV_000411	0
bn_ASV_000280	bn_ASV_000457	0
bn_ASV_000280	bn_ASV_000479	0
bn_ASV_000280	bn_ASV_000607	0
bn_ASV_000280	bn_ASV_000692	0
bn_ASV_000280	bn_ASV_000832	0
bn_ASV_000280	bn_ASV_000846	0
bn_ASV_000280	bp_ASV_000059	0
bn_ASV_000280	bp_ASV_000102	0
bn_ASV_000280	bp_ASV_000213	0
bn_ASV_000280	bp_ASV_000222	0
bn_ASV_000280	bp_ASV_000230	0
bn_ASV_000280	bp_ASV_000244	0
bn_ASV_000280	bp_ASV_000257	0
bn_ASV_000280	bp_ASV_000271	0
bn_ASV_000280	bp_ASV_000279	0
bn_ASV_000280	bp_ASV_000306	0
bn_ASV_000280	bp_ASV_000311	0
bn_ASV_000280	bp_ASV_000319	0
bn_ASV_000280	bp_ASV_000333	0
bn_ASV_000280	bp_ASV_000367	0
bn_ASV_000280	bp_ASV_000402	0
bn_ASV_000280	bp_ASV_000415	0
bn_ASV_000280	bp_ASV_000457	0
bn_ASV_000280	bp_ASV_000462	0
bn_ASV_000280	bp_ASV_000916	0
bn_ASV_000280	en_ASV_00016	0
bn_ASV_000280	en_ASV_00406	0
bn_ASV_000280	en_ASV_00504	0
bn_ASV_000280	en_ASV_00547	0
bn_ASV_000280	en_ASV_00583	0
bn_ASV_000280	en_ASV_00612	0
bn_ASV_000280	en_ASV_00636	0
bn_ASV_000280	en_ASV_00804	0
bn_ASV_000280	en_ASV_00879	0
bn_ASV_000280	en_ASV_00954	0
bn_ASV_000280	en_ASV_00983	0
bn_ASV_000280	en_ASV_01061	0
bn_ASV_000280	en_ASV_01063	0
bn_ASV_000280	en_ASV_01073	0
bn_ASV_000280	en_ASV_01138	0
bn_ASV_000280	en_ASV_01194	0
bn_ASV_000280	ep_ASV_00018	0
bn_ASV_000280	ep_ASV_00032	0
bn_ASV_000280	ep_ASV_00162	0
bn_ASV_000280	ep_ASV_00232	0
bn_ASV_000280	ep_ASV_00246	0
bn_ASV_000280	ep_ASV_00301	0
bn_ASV_000280	ep_ASV_00350	0
bn_ASV_000280	ep_ASV_00364	0
bn_ASV_000280	ep_ASV_00379	0
bn_ASV_000281	bn_ASV_000025	1
bn_ASV_000281	bn_ASV_000057	0
bn_ASV_000281	bn_ASV_000069	0
bn_ASV_000281	bn_ASV_000079	1
bn_ASV_000281	bn_ASV_000217	0
bn_ASV_000281	bn_ASV_000245	0
bn_ASV_000281	bn_ASV_000269	0
bn_ASV_000281	bn_ASV_000322	0
bn_ASV_000281	bn_ASV_000329	0
bn_ASV_000281	bn_ASV_000575	0
bn_ASV_000281	bn_ASV_000757	0
bn_ASV_000281	bp_ASV_000062	0
bn_ASV_000281	bp_ASV_000069	0
bn_ASV_000281	bp_ASV_000108	0
bn_ASV_000281	bp_ASV_000127	0
bn_ASV_000281	bp_ASV_000156	0
bn_ASV_000281	bp_ASV_000163	0
bn_ASV_000281	bp_ASV_000214	0
bn_ASV_000281	bp_ASV_000219	0
bn_ASV_000281	en_ASV_00074	0
bn_ASV_000281	en_ASV_00097	0
bn_ASV_000281	en_ASV_00161	0
bn_ASV_000281	en_ASV_00207	0
bn_ASV_000281	en_ASV_00218	0
bn_ASV_000281	en_ASV_00226	0
bn_ASV_000281	en_ASV_00530	0
bn_ASV_000281	en_ASV_00686	0
bn_ASV_000281	en_ASV_00815	0
bn_ASV_000281	ep_ASV_00008	0
bn_ASV_000281	ep_ASV_00171	0
bn_ASV_000283	bn_ASV_000151	0
bn_ASV_000283	bp_ASV_000283	0
bn_ASV_000289	bn_ASV_000088	0
bn_ASV_000289	bn_ASV_000102	0
bn_ASV_000289	bn_ASV_000146	0
bn_ASV_000289	bn_ASV_000226	0
bn_ASV_000289	bn_ASV_000262	0
bn_ASV_000289	bn_ASV_000298	0
bn_ASV_000289	bn_ASV_000331	0
bn_ASV_000289	bn_ASV_000380	0
bn_ASV_000289	bn_ASV_000406	0
bn_ASV_000289	bp_ASV_000080	0
bn_ASV_000289	bp_ASV_000289	0
bn_ASV_000289	en_ASV_00053	0
bn_ASV_000289	en_ASV_00247	0
bn_ASV_000289	en_ASV_00472	0
bn_ASV_000289	en_ASV_00547	0
bn_ASV_000289	ep_ASV_00004	0
bn_ASV_000290	bn_ASV_000037	0
bn_ASV_000290	bn_ASV_000073	0
bn_ASV_000290	bn_ASV_000107	0
bn_ASV_000290	bn_ASV_000193	0
bn_ASV_000290	bn_ASV_000197	0
bn_ASV_000290	bn_ASV_000213	0
bn_ASV_000290	bn_ASV_000226	0
bn_ASV_000290	bn_ASV_000230	0
bn_ASV_000290	bn_ASV_000244	0
bn_ASV_000290	bn_ASV_000252	0
bn_ASV_000290	bn_ASV_000257	0
bn_ASV_000290	bn_ASV_000280	0
bn_ASV_000290	bn_ASV_000294	0
bn_ASV_000290	bn_ASV_000302	0
bn_ASV_000290	bn_ASV_000308	0
bn_ASV_000290	bn_ASV_000311	0
bn_ASV_000290	bn_ASV_000331	0
bn_ASV_000290	bn_ASV_000333	0
bn_ASV_000290	bn_ASV_000348	0
bn_ASV_000290	bn_ASV_000361	0
bn_ASV_000290	bn_ASV_000398	0
bn_ASV_000290	bn_ASV_000406	0
bn_ASV_000290	bn_ASV_000411	0
bn_ASV_000290	bn_ASV_000431	0
bn_ASV_000290	bn_ASV_000457	0
bn_ASV_000290	bn_ASV_000476	0
bn_ASV_000290	bn_ASV_000479	0
bn_ASV_000290	bn_ASV_000498	0
bn_ASV_000290	bn_ASV_000511	0
bn_ASV_000290	bn_ASV_000528	0
bn_ASV_000290	bn_ASV_000607	0
bn_ASV_000290	bn_ASV_000652	0
bn_ASV_000290	bn_ASV_000692	0
bn_ASV_000290	bn_ASV_000720	0
bn_ASV_000290	bn_ASV_000846	0
bn_ASV_000290	bp_ASV_000059	0
bn_ASV_000290	bp_ASV_000102	0
bn_ASV_000290	bp_ASV_000113	0
