Source	Target	prevalence_numMonths	prevalence_fractionMonths	Month_01	Month_02	Month_03	Month_04	Month_05	Month_06	Month_07	Month_08	Month_09	Month_10	Month_11	Month_12
bn_ASV_000107	bn_ASV_000361	43	35.8333333333333	80	90	50	20	0	0	0	0	0	10	80	100
bn_ASV_000107	bn_ASV_000380	39	32.5	70	60	40	0	0	0	0	0	0	30	90	100
bn_ASV_000107	bn_ASV_000398	40	33.3333333333333	80	90	70	40	0	0	0	0	0	0	40	80
bn_ASV_000107	bn_ASV_000411	35	29.1666666666667	80	70	60	30	0	0	0	0	0	10	40	60
bn_ASV_000107	bn_ASV_000425	34	28.3333333333333	80	50	10	0	0	0	0	0	0	10	90	100
bn_ASV_000107	bn_ASV_000457	35	29.1666666666667	90	80	80	10	0	0	0	0	0	0	30	60
bn_ASV_000107	bn_ASV_000474	40	33.3333333333333	80	70	40	30	20	0	0	0	0	10	60	90
bn_ASV_000107	bn_ASV_000476	33	27.5	60	80	70	10	0	0	0	0	0	0	50	60
bn_ASV_000107	bn_ASV_000479	30	25	70	80	70	20	0	0	0	0	0	0	0	60
bn_ASV_000107	bn_ASV_000528	34	28.3333333333333	90	70	50	10	0	0	0	0	0	0	30	90
bn_ASV_000107	bn_ASV_000607	40	33.3333333333333	100	100	50	0	0	0	0	0	0	20	50	80
bn_ASV_000107	bp_ASV_000059	55	45.8333333333333	100	100	90	60	20	0	0	0	0	0	80	100
bn_ASV_000107	bp_ASV_000080	57	47.5	100	100	90	40	40	0	0	0	0	30	80	90
bn_ASV_000107	bp_ASV_000088	53	44.1666666666667	100	100	80	50	20	0	0	0	0	10	80	90
bn_ASV_000107	bp_ASV_000102	52	43.3333333333333	100	100	80	30	10	0	0	0	0	30	80	90
bn_ASV_000107	bp_ASV_000146	55	45.8333333333333	100	100	90	20	40	0	0	0	0	30	80	90
bn_ASV_000107	bp_ASV_000213	47	39.1666666666667	100	100	80	10	0	0	0	0	0	10	80	90
bn_ASV_000107	bp_ASV_000222	41	34.1666666666667	100	80	70	10	0	0	0	0	0	10	40	100
bn_ASV_000107	bp_ASV_000230	46	38.3333333333333	90	100	70	50	20	0	0	0	0	0	60	70
bn_ASV_000107	bp_ASV_000244	43	35.8333333333333	80	90	60	10	0	0	0	0	0	20	80	90
bn_ASV_000107	bp_ASV_000271	40	33.3333333333333	90	100	60	10	0	0	0	0	0	0	70	70
bn_ASV_000107	bp_ASV_000279	38	31.6666666666667	90	60	50	10	0	0	0	0	0	0	80	90
bn_ASV_000107	bp_ASV_000302	35	29.1666666666667	90	90	60	10	0	0	0	0	0	0	20	80
bn_ASV_000107	bp_ASV_000306	38	31.6666666666667	100	90	60	0	0	0	0	0	0	0	50	80
bn_ASV_000107	bp_ASV_000311	41	34.1666666666667	90	70	50	10	0	0	0	0	0	20	70	100
bn_ASV_000107	bp_ASV_000319	36	30	90	100	50	0	0	0	0	0	0	0	50	70
bn_ASV_000107	bp_ASV_000333	36	30	70	80	30	40	10	0	0	0	0	10	40	80
bn_ASV_000107	bp_ASV_000367	39	32.5	100	100	70	20	10	0	0	0	0	0	30	60
bn_ASV_000107	bp_ASV_000398	40	33.3333333333333	90	90	80	30	0	0	0	0	0	0	40	70
bn_ASV_000107	bp_ASV_000402	37	30.8333333333333	90	80	60	20	10	0	0	0	0	0	40	70
bn_ASV_000107	bp_ASV_000413	47	39.1666666666667	90	100	60	40	30	0	0	0	0	10	60	80
bn_ASV_000107	bp_ASV_000415	36	30	100	80	50	0	0	0	0	0	0	0	50	80
bn_ASV_000107	bp_ASV_000457	35	29.1666666666667	80	100	60	0	0	0	0	0	0	0	50	60
bn_ASV_000107	bp_ASV_000599	35	29.1666666666667	90	100	70	10	0	0	0	0	0	0	20	60
bn_ASV_000107	en_ASV_00016	53	44.1666666666667	100	100	90	50	40	0	0	0	0	0	80	70
bn_ASV_000107	en_ASV_00053	55	45.8333333333333	100	100	80	40	30	0	0	0	0	20	80	100
bn_ASV_000107	en_ASV_00092	54	45	100	100	90	50	20	0	0	0	0	0	80	100
bn_ASV_000107	en_ASV_00206	55	45.8333333333333	100	90	80	40	40	0	0	0	0	30	90	80
bn_ASV_000107	en_ASV_00406	37	30.8333333333333	100	90	70	0	0	0	0	0	0	0	50	60
bn_ASV_000107	en_ASV_00472	54	45	100	100	70	40	30	0	0	0	0	20	80	100
bn_ASV_000107	en_ASV_00504	45	37.5	90	70	50	30	30	0	0	0	0	30	60	90
bn_ASV_000107	en_ASV_00547	51	42.5	100	80	80	20	30	0	0	0	0	10	90	100
bn_ASV_000107	en_ASV_00636	47	39.1666666666667	100	100	90	10	0	0	0	0	0	10	80	80
bn_ASV_000107	en_ASV_00848	35	29.1666666666667	100	50	30	20	0	0	0	0	0	10	50	90
bn_ASV_000107	en_ASV_00879	41	34.1666666666667	100	90	70	0	0	0	0	0	0	0	60	90
bn_ASV_000107	en_ASV_00969	37	30.8333333333333	90	70	30	0	0	0	0	0	0	20	70	90
bn_ASV_000107	en_ASV_00983	46	38.3333333333333	100	90	90	0	10	0	0	0	0	0	80	90
bn_ASV_000107	en_ASV_01061	36	30	90	60	30	0	0	0	0	0	0	10	70	100
bn_ASV_000107	en_ASV_01063	42	35	80	60	70	50	10	0	0	0	0	0	60	90
bn_ASV_000107	en_ASV_01073	38	31.6666666666667	80	60	90	0	0	0	0	0	0	0	70	80
bn_ASV_000107	en_ASV_01138	35	29.1666666666667	70	60	40	10	0	0	0	0	0	0	70	100
bn_ASV_000107	en_ASV_01161	36	30	70	60	40	0	0	0	0	0	0	20	90	80
bn_ASV_000107	en_ASV_01194	36	30	60	80	70	0	0	0	0	0	0	20	50	80
bn_ASV_000107	ep_ASV_00018	50	41.6666666666667	100	100	60	50	20	0	0	0	0	0	80	90
bn_ASV_000107	ep_ASV_00037	52	43.3333333333333	100	100	70	20	20	0	0	0	0	30	80	100
bn_ASV_000107	ep_ASV_00044	44	36.6666666666667	80	70	50	20	30	0	0	0	0	10	80	100
bn_ASV_000107	ep_ASV_00213	46	38.3333333333333	90	70	70	20	10	0	0	0	0	30	80	90
bn_ASV_000107	ep_ASV_00246	40	33.3333333333333	100	80	60	10	0	0	0	0	0	0	60	90
bn_ASV_000107	ep_ASV_00301	37	30.8333333333333	90	90	70	10	0	0	0	0	0	20	30	60
bn_ASV_000107	ep_ASV_00350	39	32.5	60	80	60	30	0	0	0	0	0	10	70	80
bn_ASV_000107	ep_ASV_00363	37	30.8333333333333	80	70	60	30	0	0	0	0	0	10	40	80
bn_ASV_000107	ep_ASV_00364	35	29.1666666666667	90	90	50	30	0	0	0	0	0	0	30	60
bn_ASV_000107	ep_ASV_00460	41	34.1666666666667	60	80	70	20	30	0	0	0	0	20	50	80
bn_ASV_000107	ep_ASV_00480	37	30.8333333333333	60	70	70	20	10	0	0	0	0	10	60	70
bn_ASV_000107	ep_ASV_00552	34	28.3333333333333	80	80	30	10	10	0	0	0	0	0	60	70
bn_ASV_000108	bn_ASV_000020	54	45	60	0	30	0	30	0	60	60	60	80	80	80
bn_ASV_000108	bn_ASV_000079	50	41.6666666666667	50	0	0	0	30	0	60	60	60	80	80	80
bn_ASV_000108	bn_ASV_000134	42	35	40	0	0	0	0	0	40	50	60	70	80	80
bn_ASV_000108	bn_ASV_000141	43	35.8333333333333	60	0	0	0	0	0	20	50	60	80	80	80
bn_ASV_000108	bn_ASV_000214	44	36.6666666666667	60	0	0	0	20	0	50	50	50	70	60	80
bn_ASV_000108	bp_ASV_000020	46	38.3333333333333	50	0	10	0	0	0	50	60	60	80	80	70
bn_ASV_000108	bp_ASV_000163	42	35	20	0	10	0	10	0	50	60	60	80	70	60
bn_ASV_000108	en_ASV_00161	38	31.6666666666667	30	0	0	0	0	0	20	50	60	80	80	60
bn_ASV_000108	en_ASV_00183	51	42.5	60	0	30	0	30	0	50	50	60	80	80	70
bn_ASV_000108	en_ASV_00820	36	30	30	0	0	0	0	0	40	40	50	60	70	70
bn_ASV_000109	bn_ASV_000362	20	16.6666666666667	0	0	0	0	0	30	70	40	30	30	0	0
bn_ASV_000112	bn_ASV_000001	61	50.8333333333333	0	0	0	20	50	90	90	80	80	70	70	60
bn_ASV_000112	bn_ASV_000015	64	53.3333333333333	0	0	0	20	50	90	90	90	80	80	90	50
bn_ASV_000112	bn_ASV_000028	57	47.5	0	0	0	20	50	90	90	80	70	80	70	20
bn_ASV_000112	bn_ASV_000052	56	46.6666666666667	0	0	0	20	50	70	80	70	80	70	70	50
bn_ASV_000112	bn_ASV_000054	59	49.1666666666667	0	0	0	20	30	90	80	90	80	80	90	30
bn_ASV_000112	bn_ASV_000062	49	40.8333333333333	0	0	0	0	0	60	80	90	80	80	80	20
bn_ASV_000112	bn_ASV_000064	45	37.5	0	0	0	20	50	80	80	70	70	20	50	10
bn_ASV_000112	bn_ASV_000077	56	46.6666666666667	0	0	0	20	50	80	90	80	70	80	60	30
bn_ASV_000112	bn_ASV_000096	54	45	0	0	0	10	30	70	90	70	80	60	70	60
bn_ASV_000112	bn_ASV_000097	48	40	0	0	0	0	50	70	90	70	70	50	60	20
bn_ASV_000112	bn_ASV_000143	36	30	0	0	0	0	50	90	70	60	40	50	0	0
bn_ASV_000112	bn_ASV_000156	54	45	0	0	0	20	50	80	70	90	70	70	70	20
bn_ASV_000112	bn_ASV_000161	36	30	0	0	0	0	30	50	60	60	50	50	60	0
bn_ASV_000112	bn_ASV_000162	39	32.5	0	0	0	10	40	90	70	40	30	50	60	0
bn_ASV_000112	bn_ASV_000318	34	28.3333333333333	0	0	0	0	20	0	50	80	60	70	50	10
bn_ASV_000112	bp_ASV_000001	58	48.3333333333333	0	0	0	20	50	90	80	80	70	60	80	50
bn_ASV_000112	bp_ASV_000015	61	50.8333333333333	0	0	0	20	50	90	90	80	80	70	70	60
bn_ASV_000112	bp_ASV_000043	43	35.8333333333333	0	0	0	0	40	90	90	70	50	60	30	0
bn_ASV_000112	bp_ASV_000044	41	34.1666666666667	0	0	0	0	30	90	80	70	70	50	20	0
bn_ASV_000112	bp_ASV_000077	50	41.6666666666667	0	0	0	10	40	90	90	80	70	60	40	20
bn_ASV_000112	bp_ASV_000112	49	40.8333333333333	0	0	0	0	20	90	80	70	70	60	60	40
bn_ASV_000112	bp_ASV_000117	46	38.3333333333333	0	0	0	0	30	90	80	80	60	50	40	30
bn_ASV_000112	bp_ASV_000156	43	35.8333333333333	0	0	0	0	30	90	80	70	60	50	50	0
bn_ASV_000112	en_ASV_00075	52	43.3333333333333	0	0	0	10	50	80	60	70	50	70	80	50
bn_ASV_000112	en_ASV_00102	49	40.8333333333333	0	0	0	0	40	80	80	70	60	60	70	30
bn_ASV_000112	en_ASV_00207	41	34.1666666666667	0	0	0	0	30	50	80	70	60	70	50	0
bn_ASV_000112	en_ASV_00355	48	40	0	0	0	0	30	60	70	60	60	70	70	60
bn_ASV_000112	en_ASV_00470	43	35.8333333333333	0	0	0	20	20	50	80	70	50	70	60	10
bn_ASV_000112	en_ASV_00498	40	33.3333333333333	0	0	0	0	20	40	80	60	60	70	60	10
bn_ASV_000112	en_ASV_00815	40	33.3333333333333	0	0	0	20	20	30	60	70	70	50	50	30
bn_ASV_000112	en_ASV_01163	39	32.5	0	0	0	20	30	30	70	50	60	40	60	30
bn_ASV_000112	ep_ASV_00158	41	34.1666666666667	0	0	0	0	20	90	80	60	50	50	40	20
bn_ASV_000113	bn_ASV_000037	43	35.8333333333333	80	70	50	0	0	0	0	0	0	40	90	100
bn_ASV_000113	bn_ASV_000067	44	36.6666666666667	90	70	50	0	0	0	0	0	0	30	100	100
bn_ASV_000113	bn_ASV_000073	41	34.1666666666667	90	70	50	0	0	0	0	0	0	0	100	100
bn_ASV_000113	bn_ASV_000080	44	36.6666666666667	90	60	50	0	0	0	0	0	20	40	90	90
bn_ASV_000113	bn_ASV_000088	47	39.1666666666667	80	70	50	0	0	0	0	0	20	50	100	100
bn_ASV_000113	bn_ASV_000092	44	36.6666666666667	80	60	50	0	0	0	0	0	20	40	90	100
bn_ASV_000113	bn_ASV_000102	45	37.5	90	70	50	0	0	0	0	0	20	20	100	100
bn_ASV_000113	bn_ASV_000107	42	35	90	70	50	0	0	0	0	0	0	20	90	100
bn_ASV_000113	bn_ASV_000118	39	32.5	80	60	30	0	0	0	0	0	0	30	90	100
bn_ASV_000113	bn_ASV_000133	45	37.5	90	60	50	0	0	0	0	0	20	50	90	90
bn_ASV_000113	bn_ASV_000146	44	36.6666666666667	90	60	50	0	0	0	0	0	10	40	100	90
bn_ASV_000113	bn_ASV_000170	38	31.6666666666667	90	70	50	0	0	0	0	0	0	0	80	90
bn_ASV_000113	bn_ASV_000176	31	25.8333333333333	80	50	0	0	0	0	0	0	0	10	70	100
bn_ASV_000113	bn_ASV_000179	46	38.3333333333333	80	70	40	0	0	0	0	0	20	50	100	100
bn_ASV_000113	bn_ASV_000184	41	34.1666666666667	80	60	50	0	0	0	0	0	10	30	90	90
bn_ASV_000113	bn_ASV_000193	38	31.6666666666667	80	70	50	0	0	0	0	0	0	0	90	90
bn_ASV_000113	bn_ASV_000210	35	29.1666666666667	80	60	50	0	0	0	0	0	0	0	70	90
bn_ASV_000113	bn_ASV_000213	40	33.3333333333333	90	60	50	0	0	0	0	0	0	0	100	100
bn_ASV_000113	bn_ASV_000221	47	39.1666666666667	90	60	50	0	0	0	0	0	20	50	100	100
bn_ASV_000113	bn_ASV_000222	36	30	80	60	50	0	0	0	0	0	0	20	60	90
bn_ASV_000113	bn_ASV_000226	36	30	80	60	50	0	0	0	0	0	0	0	70	100
bn_ASV_000113	bn_ASV_000230	37	30.8333333333333	80	70	50	0	0	0	0	0	0	0	80	90
bn_ASV_000113	bn_ASV_000232	37	30.8333333333333	80	70	50	0	0	0	0	0	0	0	80	90
bn_ASV_000113	bn_ASV_000244	41	34.1666666666667	80	70	50	0	0	0	0	0	10	30	80	90
bn_ASV_000113	bn_ASV_000252	40	33.3333333333333	80	60	50	0	0	0	0	0	0	30	80	100
bn_ASV_000113	bn_ASV_000257	37	30.8333333333333	90	50	10	0	0	0	0	0	0	30	90	100
bn_ASV_000113	bn_ASV_000262	36	30	50	60	40	0	0	0	0	0	0	50	80	80
bn_ASV_000113	bn_ASV_000267	27	22.5	80	30	0	0	0	0	0	0	0	0	70	90
bn_ASV_000113	bn_ASV_000271	36	30	90	70	40	0	0	0	0	0	0	0	80	80
bn_ASV_000113	bn_ASV_000279	36	30	80	30	50	0	0	0	0	0	0	0	100	100
bn_ASV_000113	bn_ASV_000280	33	27.5	90	70	50	0	0	0	0	0	0	0	30	90
bn_ASV_000113	bn_ASV_000289	43	35.8333333333333	90	50	40	0	0	0	0	0	20	50	90	90
bn_ASV_000113	bn_ASV_000290	33	27.5	80	60	50	0	0	0	0	0	0	0	50	90
bn_ASV_000113	bn_ASV_000294	33	27.5	80	40	40	0	0	0	0	0	0	0	80	90
bn_ASV_000113	bn_ASV_000298	34	28.3333333333333	90	30	30	0	0	0	0	0	0	0	90	100
bn_ASV_000113	bn_ASV_000306	34	28.3333333333333	90	70	50	0	0	0	0	0	0	0	50	80
bn_ASV_000113	bn_ASV_000308	34	28.3333333333333	80	60	50	0	0	0	0	0	0	0	60	90
bn_ASV_000113	bn_ASV_000311	35	29.1666666666667	70	50	20	0	0	0	0	0	0	30	80	100
bn_ASV_000113	bn_ASV_000314	37	30.8333333333333	80	70	50	0	0	0	0	0	0	0	80	90
bn_ASV_000113	bn_ASV_000320	32	26.6666666666667	90	50	30	0	0	0	0	0	0	10	60	80
bn_ASV_000113	bn_ASV_000331	39	32.5	90	50	50	0	0	0	0	0	0	40	80	80
bn_ASV_000113	bn_ASV_000348	35	29.1666666666667	90	60	50	0	0	0	0	0	0	0	70	80
bn_ASV_000113	bn_ASV_000361	36	30	70	70	20	0	0	0	0	0	0	20	80	100
bn_ASV_000113	bn_ASV_000378	36	30	90	60	50	0	0	0	0	0	0	0	70	90
bn_ASV_000113	bn_ASV_000380	39	32.5	60	50	30	0	0	0	0	0	20	40	90	100
bn_ASV_000113	bn_ASV_000393	30	25	50	30	0	0	0	0	0	0	10	50	90	70
bn_ASV_000113	bn_ASV_000406	35	29.1666666666667	70	50	20	0	0	0	0	0	10	20	90	90
bn_ASV_000113	bn_ASV_000409	30	25	60	10	30	0	0	0	0	0	0	0	100	100
bn_ASV_000113	bn_ASV_000411	29	24.1666666666667	70	50	40	0	0	0	0	0	0	20	50	60
bn_ASV_000113	bn_ASV_000425	35	29.1666666666667	80	40	10	0	0	0	0	0	10	20	90	100
bn_ASV_000113	bn_ASV_000426	34	28.3333333333333	80	60	40	0	0	0	0	0	10	20	50	80
bn_ASV_000113	bn_ASV_000457	30	25	90	60	50	0	0	0	0	0	0	0	30	70
bn_ASV_000113	bn_ASV_000458	30	25	90	50	50	0	0	0	0	0	0	0	30	80
bn_ASV_000113	bn_ASV_000470	35	29.1666666666667	90	60	50	0	0	0	0	0	10	10	70	60
bn_ASV_000113	bn_ASV_000474	34	28.3333333333333	70	60	20	0	0	0	0	0	10	20	70	90
bn_ASV_000113	bn_ASV_000476	28	23.3333333333333	60	60	50	0	0	0	0	0	0	0	50	60
bn_ASV_000113	bn_ASV_000511	35	29.1666666666667	80	60	30	0	0	0	0	0	0	0	90	90
bn_ASV_000113	bn_ASV_000528	30	25	90	50	30	0	0	0	0	0	0	0	30	100
bn_ASV_000113	bn_ASV_000596	28	23.3333333333333	80	60	40	0	0	0	0	0	0	0	30	70
bn_ASV_000113	bn_ASV_000607	34	28.3333333333333	90	70	40	0	0	0	0	0	0	10	50	80
bn_ASV_000113	bn_ASV_000615	34	28.3333333333333	70	20	20	0	0	0	0	0	10	30	90	100
bn_ASV_000113	bn_ASV_000846	25	20.8333333333333	80	60	40	0	0	0	0	0	0	0	10	60
bn_ASV_000113	bp_ASV_000073	40	33.3333333333333	80	70	40	0	0	0	0	0	0	20	90	100
bn_ASV_000113	bp_ASV_000080	44	36.6666666666667	80	70	50	0	0	0	0	0	10	50	90	90
bn_ASV_000113	bp_ASV_000088	42	35	90	70	40	0	0	0	0	0	10	30	90	90
bn_ASV_000113	bp_ASV_000102	41	34.1666666666667	90	70	40	0	0	0	0	0	0	30	90	90
bn_ASV_000113	bp_ASV_000113	39	32.5	90	60	20	0	0	0	0	0	0	30	90	100
bn_ASV_000113	bp_ASV_000135	36	30	90	70	20	0	0	0	0	0	0	0	90	90
bn_ASV_000113	bp_ASV_000170	39	32.5	90	70	40	0	0	0	0	0	0	0	90	100
bn_ASV_000113	bp_ASV_000193	40	33.3333333333333	90	70	50	0	0	0	0	0	0	10	80	100
bn_ASV_000113	bp_ASV_000213	39	32.5	90	70	50	0	0	0	0	0	0	0	90	90
bn_ASV_000113	bp_ASV_000222	35	29.1666666666667	90	60	50	0	0	0	0	0	0	10	40	100
bn_ASV_000113	bp_ASV_000232	37	30.8333333333333	90	70	30	0	0	0	0	0	0	10	90	80
bn_ASV_000113	bp_ASV_000244	39	32.5	70	70	40	0	0	0	0	0	0	30	90	90
bn_ASV_000113	bp_ASV_000257	33	27.5	90	60	0	0	0	0	0	0	0	10	90	80
bn_ASV_000113	bp_ASV_000271	33	27.5	80	70	40	0	0	0	0	0	0	0	70	70
bn_ASV_000113	bp_ASV_000279	33	27.5	80	40	30	0	0	0	0	0	0	0	90	90
bn_ASV_000113	bp_ASV_000289	38	31.6666666666667	80	60	30	0	0	0	0	0	10	40	90	70
bn_ASV_000113	bp_ASV_000290	36	30	90	70	40	0	0	0	0	0	0	0	70	90
bn_ASV_000113	bp_ASV_000306	32	26.6666666666667	90	70	30	0	0	0	0	0	0	0	50	80
bn_ASV_000113	bp_ASV_000311	40	33.3333333333333	80	50	40	0	0	0	0	0	0	50	80	100
bn_ASV_000113	bp_ASV_000319	30	25	80	70	30	0	0	0	0	0	0	0	50	70
bn_ASV_000113	bp_ASV_000348	32	26.6666666666667	80	50	30	0	0	0	0	0	0	10	80	70
bn_ASV_000113	bp_ASV_000380	32	26.6666666666667	70	40	0	0	0	0	0	0	10	30	80	90
bn_ASV_000113	bp_ASV_000406	30	25	60	50	10	0	0	0	0	0	0	10	90	80
bn_ASV_000113	bp_ASV_000415	30	25	90	50	30	0	0	0	0	0	0	0	50	80
bn_ASV_000113	en_ASV_00053	43	35.8333333333333	90	70	40	0	0	0	0	0	0	50	80	100
bn_ASV_000113	en_ASV_00103	44	36.6666666666667	90	60	30	0	0	0	0	0	10	50	100	100
bn_ASV_000113	en_ASV_00109	43	35.8333333333333	80	70	50	0	0	0	0	0	0	30	100	100
bn_ASV_000113	en_ASV_00247	42	35	80	70	40	0	0	0	0	0	10	50	80	90
bn_ASV_000113	en_ASV_00397	43	35.8333333333333	90	60	40	0	0	0	0	0	10	50	90	90
bn_ASV_000113	en_ASV_00406	30	25	80	70	40	0	0	0	0	0	0	0	50	60
bn_ASV_000113	en_ASV_00472	46	38.3333333333333	90	70	40	0	0	0	0	0	20	50	90	100
bn_ASV_000113	en_ASV_00504	33	27.5	70	50	20	0	0	0	0	0	0	30	70	90
bn_ASV_000113	en_ASV_00547	41	34.1666666666667	80	60	40	0	0	0	0	0	0	30	100	100
bn_ASV_000113	en_ASV_00570	41	34.1666666666667	90	60	50	0	0	0	0	0	0	30	80	100
bn_ASV_000113	en_ASV_00618	40	33.3333333333333	50	60	20	0	0	0	0	0	20	50	100	100
bn_ASV_000113	en_ASV_00636	40	33.3333333333333	90	70	50	0	0	0	0	0	0	30	80	80
bn_ASV_000113	en_ASV_00683	37	30.8333333333333	80	50	40	0	0	0	0	0	0	20	80	100
bn_ASV_000113	en_ASV_00696	37	30.8333333333333	80	60	40	0	0	0	0	0	0	30	70	90
bn_ASV_000113	en_ASV_00715	33	27.5	90	50	40	0	0	0	0	0	0	10	70	70
bn_ASV_000113	en_ASV_00751	38	31.6666666666667	60	70	50	0	0	0	0	0	10	40	70	80
bn_ASV_000113	en_ASV_00766	38	31.6666666666667	80	70	50	0	0	0	0	0	20	0	90	70
bn_ASV_000113	en_ASV_00848	31	25.8333333333333	90	40	10	0	0	0	0	0	0	30	50	90
bn_ASV_000113	en_ASV_00879	34	28.3333333333333	80	70	40	0	0	0	0	0	0	0	60	90
bn_ASV_000113	en_ASV_00953	41	34.1666666666667	90	50	10	0	0	0	0	0	20	40	100	100
bn_ASV_000113	en_ASV_00969	35	29.1666666666667	90	50	20	0	0	0	0	0	0	30	70	90
bn_ASV_000113	en_ASV_00983	39	32.5	80	70	50	0	0	0	0	0	0	10	90	90
bn_ASV_000113	en_ASV_01061	34	28.3333333333333	80	50	10	0	0	0	0	0	0	30	70	100
bn_ASV_000113	en_ASV_01073	37	30.8333333333333	80	60	50	0	0	0	0	0	0	30	70	80
bn_ASV_000113	en_ASV_01138	34	28.3333333333333	70	50	30	0	0	0	0	0	0	20	70	100
bn_ASV_000113	en_ASV_01161	35	29.1666666666667	60	60	20	0	0	0	0	0	0	40	90	80
bn_ASV_000113	en_ASV_01180	32	26.6666666666667	70	60	40	0	0	0	0	0	0	0	60	90
bn_ASV_000113	en_ASV_01194	31	25.8333333333333	50	60	40	0	0	0	0	0	0	30	50	80
bn_ASV_000113	en_ASV_01234	37	30.8333333333333	80	50	40	0	0	0	0	0	0	10	90	100
bn_ASV_000113	en_ASV_01364	31	25.8333333333333	60	40	0	0	0	0	0	0	0	50	80	80
bn_ASV_000113	ep_ASV_00004	45	37.5	80	60	40	0	0	0	0	0	20	50	100	100
bn_ASV_000113	ep_ASV_00018	36	30	80	70	30	0	0	0	0	0	0	0	90	90
bn_ASV_000113	ep_ASV_00029	38	31.6666666666667	80	70	40	0	0	0	0	0	0	30	60	100
bn_ASV_000113	ep_ASV_00045	40	33.3333333333333	80	70	30	0	0	0	0	0	0	30	90	100
bn_ASV_000113	ep_ASV_00070	35	29.1666666666667	80	70	40	0	0	0	0	0	0	0	70	90
bn_ASV_000113	ep_ASV_00084	33	27.5	80	60	30	0	0	0	0	0	0	0	70	90
bn_ASV_000113	ep_ASV_00087	32	26.6666666666667	90	50	30	0	0	0	0	0	0	0	70	80
bn_ASV_000113	ep_ASV_00127	39	32.5	90	60	40	0	0	0	0	0	0	30	80	90
bn_ASV_000113	ep_ASV_00213	37	30.8333333333333	70	40	40	0	0	0	0	0	0	40	90	90
bn_ASV_000113	ep_ASV_00215	39	32.5	80	70	30	0	0	0	0	0	0	30	80	100
bn_ASV_000113	ep_ASV_00216	34	28.3333333333333	70	50	30	0	0	0	0	0	0	40	70	80
bn_ASV_000113	ep_ASV_00222	31	25.8333333333333	50	30	30	0	0	0	0	0	0	40	90	70
bn_ASV_000113	ep_ASV_00246	33	27.5	90	60	30	0	0	0	0	0	0	0	60	90
bn_ASV_000115	bn_ASV_000133	72	60	70	80	70	50	50	50	50	40	40	60	80	80
bn_ASV_000115	bn_ASV_000146	67	55.8333333333333	70	80	60	30	30	60	60	40	30	50	80	80
bn_ASV_000115	bn_ASV_000155	69	57.5	70	80	70	50	50	70	60	10	20	60	80	70
bn_ASV_000115	bn_ASV_000184	62	51.6666666666667	70	80	60	50	40	70	50	0	10	30	80	80
bn_ASV_000115	bn_ASV_000262	43	35.8333333333333	50	60	40	20	30	20	0	0	0	50	80	80
bn_ASV_000116	bn_ASV_000025	62	51.6666666666667	0	20	0	0	40	90	100	90	90	100	80	10
bn_ASV_000116	bn_ASV_000064	50	41.6666666666667	0	0	0	0	90	90	90	80	80	20	50	0
bn_ASV_000116	bn_ASV_000079	50	41.6666666666667	0	0	0	0	30	40	100	80	80	90	70	10
bn_ASV_000116	bn_ASV_000142	51	42.5	0	0	0	0	90	50	60	60	90	80	70	10
bn_ASV_000116	bn_ASV_000156	51	42.5	0	0	0	0	60	80	70	80	70	80	60	10
bn_ASV_000116	bn_ASV_000161	35	29.1666666666667	0	0	0	0	30	50	60	60	50	60	40	0
bn_ASV_000116	bn_ASV_000173	39	32.5	0	0	0	0	0	10	60	80	90	80	70	0
bn_ASV_000116	bn_ASV_000208	42	35	0	0	0	0	80	90	60	40	40	70	40	0
bn_ASV_000116	bn_ASV_000341	39	32.5	0	0	0	0	30	50	60	60	90	50	50	0
bn_ASV_000116	bp_ASV_000001	64	53.3333333333333	0	20	0	0	80	100	90	90	80	90	80	10
bn_ASV_000116	bp_ASV_000012	64	53.3333333333333	0	20	0	0	80	100	90	90	80	90	80	10
bn_ASV_000116	bp_ASV_000022	59	49.1666666666667	0	20	0	0	50	90	90	90	80	90	70	10
bn_ASV_000116	bp_ASV_000043	52	43.3333333333333	0	0	0	0	50	100	100	80	60	90	40	0
bn_ASV_000116	bp_ASV_000044	50	41.6666666666667	0	0	0	0	50	100	90	70	80	80	30	0
bn_ASV_000116	bp_ASV_000045	63	52.5	0	20	0	0	80	100	90	90	80	90	70	10
bn_ASV_000116	bp_ASV_000052	59	49.1666666666667	0	10	0	0	50	100	90	90	80	90	70	10
bn_ASV_000116	bp_ASV_000062	43	35.8333333333333	0	0	0	0	20	20	90	90	80	90	40	0
bn_ASV_000116	bp_ASV_000063	58	48.3333333333333	0	0	0	0	90	100	100	80	70	80	60	0
bn_ASV_000116	bp_ASV_000087	60	50	0	10	0	0	50	100	90	90	80	90	80	10
bn_ASV_000116	bp_ASV_000112	54	45	0	0	0	0	30	90	90	90	80	90	60	10
bn_ASV_000116	bp_ASV_000116	58	48.3333333333333	0	0	0	0	80	90	90	80	80	90	70	0
bn_ASV_000116	bp_ASV_000117	54	45	0	10	0	0	40	100	90	90	70	80	50	10
bn_ASV_000116	bp_ASV_000156	52	43.3333333333333	0	0	0	0	50	100	90	80	70	80	50	0
bn_ASV_000116	bp_ASV_000161	36	30	0	0	0	0	20	30	70	80	50	70	40	0
bn_ASV_000116	bp_ASV_000183	41	34.1666666666667	0	0	0	0	50	50	90	60	50	70	30	10
